0,22,0.966527,0.988588,182.216 182.182 182.029 181.586 180.515 180.532 180.438 160.596 160.596 198.036 135.087 135.04 134.929 134.902 135.542 135.731 179.165 136.037 135.064 179.065 136.242 135.022 178.85 136.496 135.484 134.421 133.578 178.486 179.346 136.679 135.462 134.858 133.641 178.511 179.234 166.792 136.649 178.71 166.773 136.374 137.247 151.9 178.478 161.646 169.138 136.05 137.178 151.812 148.229 178.289 161.582 169.108 135.5 136.99 151.712 148.212 178.069 161.361 135.084 136.84 151.638 177.443 161.151 134.799 136.664 151.487 177.097 161.033 134.576 136.48 151.196 176.735 160.936 134.339 136.332 151.055 176.297 160.936 134.125 136.089 175.998 161.035 180.032 133.92 135.886 175.64 161.095 176.416 180.075 133.754 135.525 148.131 146.151 173.635 175.092 176.368 149.652 133.679 135.204 148.047 146.337 173.242 174.408 176.277 190.198 149.686 133.614 134.907 147.847 146.102 173.574 172.437 170.277 174.288 190.225 149.752 140.127 144.061 145.102 133.565 134.646 147.756 171.07 170.124 168.778 167.835 174.288 140.109 142.093 142.984 143.876 144.767 145.659 146.55 133.524 134.273 147.191 171.902 171.01 170.119 169.228 168.336 167.445 166.553 165.662 164.77 163.879 162.987 191.999 139.476 142.395 146.088 133.631 168.002 167.11 166.219 165.327 164.436 163.544 162.653 161.761 160.87 159.978 159.087 158.195 157.304 168.67 139.732 142.098 146.132 138.794 136.577 135.63 133.295 165.829 164.993 164.101 163.21 162.318 161.427 160.536 159.644 158.753 157.861 156.97 151.986 130.894 131.785 132.677 139.808 142.039 138.917 138.025 137.134 136.242 135.351 134.46 133.568 161.712 160.18 157.976 151.975 131.1 132.486 142.108 135.407 152.005 131.228 132.119 133.011 130.336 129.445 128.553 127.662 135.546 134.794 133.902 131.179 129.152 134.813 133.976 128.442 126.026 124.362 134.833 125.535 124.653 124.013 124.241 ,352.15 352.45 352.75 353.05 353.05 353.35 353.65 356.65 356.95 359.65 361.75 362.05 362.35 362.65 363.55 363.85 363.85 364.15 364.15 364.15 364.45 364.45 364.45 364.75 364.75 364.75 364.75 364.75 364.75 365.05 365.05 365.05 365.05 365.05 365.05 365.05 365.35 365.35 365.35 365.65 365.65 365.65 365.65 365.65 365.65 365.95 365.95 365.95 365.95 365.95 365.95 365.95 366.25 366.25 366.25 366.25 366.25 366.25 366.55 366.55 366.55 366.55 366.55 366.85 366.85 366.85 366.85 366.85 367.15 367.15 367.15 367.15 367.15 367.45 367.45 367.45 367.45 367.45 367.75 367.75 367.75 367.75 367.75 368.05 368.05 368.05 368.05 368.05 368.05 368.35 368.35 368.35 368.35 368.35 368.35 368.35 368.65 368.65 368.65 368.65 368.65 368.65 368.65 368.65 368.65 368.95 368.95 368.95 368.95 368.95 368.95 368.95 368.95 368.95 368.95 369.25 369.25 369.25 369.25 369.25 369.25 369.25 369.25 369.25 369.25 369.25 369.25 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.55 369.85 369.85 369.85 369.85 369.85 369.85 369.85 369.85 369.85 369.85 369.85 369.85 369.85 369.85 369.85 369.85 369.85 369.85 370.15 370.15 370.15 370.15 370.15 370.15 370.15 370.15 370.15 370.15 370.15 370.15 370.15 370.15 370.15 370.15 370.15 370.15 370.45 370.45 370.45 370.45 370.45 370.45 370.45 370.45 370.45 370.45 370.45 370.45 370.45 370.45 370.45 370.45 370.75 370.75 370.75 370.75 370.75 371.05 371.05 371.05 371.05 371.05 371.05 371.05 371.05 371.05 371.05 371.05 371.35 371.35 371.35 371.35 371.65 371.65 371.65 371.65 371.95 371.95 371.95 372.25
0,22,0.955923,0.985795,103.671 103.483 103.147 102.791 102.453 102.128 101.727 101.257 100.891 97.3131 100.578 97.2788 100.222 97.1511 99.8996 97.2382 99.6122 98.02 98.9552 99.0277 98.0915 98.9285 97.686 98.3324 98.3955 97.3511 98.3545 96.8642 98.0563 96.4794 98.7647 95.4366 97.6181 98.6834 95.4047 97.4872 95.0689 97.6751 96.9109 94.5879 95.3651 96.6383 94.3165 95.505 96.4131 93.799 95.477 96.156 93.272 95.4701 95.8018 93.0951 95.7055 95.414 95.0824 94.7488 94.447 94.125 93.7727 93.4806 93.1759 92.8732 92.5931 90.5193 92.294 90.3325 91.97 89.9383 91.714 89.6582 89.1542 91.4161 89.1436 91.1578 88.771 86.7601 87.8385 86.6756 87.9106 88.0075 88.1641 85.046 88.5421 88.8035 77.7773 77.5642 85.9044 77.574 85.8254 85.3591 84.1693 84.8469 84.0905 73.9574 73.9317 62.8164 62.7223 62.5645 62.5367 ,386.05 386.35 386.65 386.95 387.25 387.55 387.85 388.15 388.45 388.45 388.75 388.75 389.05 389.05 389.35 389.35 389.65 389.65 389.95 390.25 390.25 390.55 390.55 390.55 390.85 390.85 391.15 391.15 391.45 391.45 391.45 391.45 391.75 391.75 391.75 392.05 392.05 392.35 392.35 392.35 392.35 392.65 392.65 392.65 392.95 392.95 392.95 393.25 393.25 393.25 393.55 393.55 393.85 394.15 394.45 394.75 395.05 395.35 395.65 395.95 396.25 396.55 396.85 396.85 397.15 397.15 397.45 397.45 397.75 397.75 397.75 398.05 398.05 398.35 398.35 403.45 403.45 403.75 403.75 404.05 404.35 404.65 404.65 404.95 408.25 408.55 408.55 408.85 408.85 409.15 409.15 409.45 409.45 412.45 412.75 422.65 422.95 423.25 423.55
1,2212,0.482993,0.572581,118.959 118.989 119.016 119.04 119.068 119.105 119.137 119.164 119.19 119.221 119.243 119.295 119.314 119.347 119.379 119.408 119.436 119.469 119.491 119.521 119.546 119.582 119.61 119.639 119.665 119.686 119.716 119.734 119.746 119.761 119.784 119.801 119.823 119.84 119.853 119.874 119.907 119.921 119.942 119.967 119.994 120.018 120.044 120.074 120.098 120.127 120.147 120.166 120.194 120.217 120.238 120.246 120.268 120.274 120.266 120.298 120.288 120.298 120.301 120.295 120.28 120.272 125.264 125.592 119.229 119.336 119.328 122.178 122.201 120.871 120.57 ,376.75 377.05 377.35 377.65 377.95 378.25 378.55 378.85 379.15 379.45 379.75 380.05 380.35 380.65 380.95 381.25 381.55 381.85 382.15 382.45 382.75 383.05 383.35 383.65 383.95 384.25 384.55 384.85 385.15 385.45 385.75 386.05 386.35 386.65 386.95 387.25 387.55 387.85 388.15 388.45 388.75 389.05 389.35 389.65 389.95 390.25 390.55 390.85 391.15 391.45 391.75 392.05 392.35 392.65 392.95 393.25 393.55 393.85 394.15 394.45 394.75 395.05 403.45 403.75 406.15 406.45 406.75 424.15 424.45 426.85 427.15
1,2212,0.0612245,1,118.603 118.612 118.627 118.636 118.659 118.675 ,372.85 373.15 373.45 373.75 374.05 374.35
0,11,0.978191,0.999175,79.1308 79.1775 79.5424 79.6415 79.7941 79.9381 80.0567 80.2016 80.3381 80.4654 80.6017 80.7327 80.8781 80.9936 81.1371 81.3071 81.4324 81.6643 81.942 81.911 81.9283 82.071 82.2015 82.3259 82.4743 82.602 82.7494 82.9052 82.9888 83.1072 84.3784 84.5475 84.3207 84.2569 84.3077 84.3317 84.3771 84.454 84.5436 84.6464 84.7075 84.7724 84.8265 84.8484 86.3599 84.8784 86.3766 84.929 85.0546 85.4083 85.4363 89.3323 89.4228 89.5292 89.6843 89.8995 90.0499 90.1605 90.2989 90.4837 90.6175 90.4303 91.0253 89.4146 90.4382 91.1588 90.5239 91.388 90.6459 91.5271 90.6252 91.6883 90.5915 91.8801 90.8803 92.3279 91.0993 92.8359 91.3163 93.2572 91.5072 93.2949 92.6206 91.6654 93.1821 92.765 91.7526 91.8458 92.0057 92.1207 93.3612 94.2838 94.3024 96.1753 96.2 94.6652 94.6607 94.6618 99.2433 99.2906 104.216 104.308 104.401 104.682 104.904 105.023 105.166 105.281 105.374 105.519 105.665 105.789 105.905 106.028 106.19 106.266 106.69 106.132 106.826 106.237 106.961 106.329 107.156 106.391 107.291 106.497 107.41 106.612 107.535 106.747 107.673 106.894 107.819 107.037 107.949 107.212 108.077 107.336 108.229 107.43 108.376 107.55 108.51 107.655 108.617 107.705 108.729 107.71 108.941 107.69 109.1 107.627 109.243 107.53 109.393 107.474 109.568 107.427 109.744 107.407 110.027 107.412 110.307 107.465 110.473 107.517 109.866 110.63 107.61 109.977 110.831 107.799 110.053 110.988 108.048 110.129 110.867 108.245 110.736 108.444 111.359 111.144 108.589 111.24 108.71 111.41 108.938 111.535 109.067 111.648 109.057 111.973 109.078 111.238 112.215 111.435 112.208 111.487 111.818 112.757 111.822 112.767 111.97 112.895 115.013 112.082 113.05 115.056 112.156 113.227 112.391 113.419 112.679 113.589 112.949 113.668 112.285 112.969 113.848 112.418 115.756 113.71 117.121 117.958 115.78 113.949 117.518 115.875 114.033 117.572 115.799 114.107 115.978 115.167 114.197 116.64 115.85 114.337 116.696 116.108 114.403 116.779 116.162 114.403 116.845 116.202 114.428 116.995 116.243 114.443 117.107 116.277 114.463 117.233 119.387 116.457 114.54 117.374 119.247 116.101 114.543 117.45 116.839 119.183 116.005 114.518 117.664 117.029 115.893 114.516 117.759 112.739 117.212 115.775 114.495 117.591 112.812 115.574 117.814 113.051 115.533 117.945 113.844 115.627 118.301 118.942 112.952 113.844 116.518 114.735 117.41 115.84 117.93 118.761 116.563 118.989 115.087 119.193 115.118 119.52 119.906 121.099 120.152 119.528 117.848 121.671 120.411 119.6 121.938 120.661 119.64 114.467 128.744 121.954 120.788 119.679 114.484 128.74 121.921 120.947 119.592 114.634 120.204 121.867 120.976 119.193 114.816 120.084 118.301 122.48 129.672 121.852 121.272 114.82 118.614 129.693 121.438 114.732 118.592 129.62 121.59 129.557 121.824 129.506 122.051 120.787 122.27 120.793 122.471 122.62 122.768 122.901 123.002 123.151 123.458 123.564 123.025 122.966 122.853 121.14 122.841 121.548 125.409 125.432 120.984 118.904 121.046 121.105 121.325 121.507 118.63 121.508 127.294 118.61 121.387 127.425 121.369 127.657 126.941 121.458 126.971 120.188 120.203 122.677 131.484 131.316 130.345 130.658 130.629 130.729 130.863 131.942 130.96 131.797 131.111 131.562 128.422 128.479 128.507 128.479 128.312 128.169 128.203 126.542 126.645 126.733 131.882 132.042 132.373 132.706 132.935 133.929 106.65 133.157 133.886 138.854 133.949 131.671 138.991 133.936 131.688 139.271 131.767 139.479 131.857 139.448 140.144 131.893 139.557 139.727 139.945 140.111 140.235 140.426 143.093 138.338 143.188 135.274 143.336 135.29 143.478 143.7 144.03 144.484 144.864 145.057 145.104 133.141 133.161 127.542 127.554 127.531 133.676 133.725 133.785 133.283 135.652 134.2 133.228 135.72 134.569 136.009 134.937 136.073 148.771 148.815 148.828 153.566 159.798 159.831 159.86 ,171.25 171.55 171.85 172.15 172.45 172.75 173.05 173.35 173.65 173.95 174.25 174.55 174.85 175.15 175.45 175.75 176.05 176.35 176.65 176.95 177.25 177.55 177.85 178.15 178.45 178.75 179.05 179.35 179.65 179.95 182.95 183.25 183.55 183.85 184.15 184.45 184.75 185.05 185.35 185.65 185.95 186.25 186.55 186.85 187.15 187.15 187.45 187.45 187.75 188.05 188.35 193.75 194.05 194.35 194.65 194.95 195.25 195.55 195.85 196.15 196.45 196.75 196.75 197.05 197.05 197.05 197.35 197.35 197.65 197.65 197.95 197.95 198.25 198.25 198.55 198.55 198.85 198.85 199.15 199.15 199.45 199.45 199.75 199.75 199.75 200.05 200.05 200.35 200.65 200.95 203.05 204.25 204.55 206.95 207.25 208.75 209.05 209.35 220.45 220.75 225.55 225.85 226.15 226.75 227.35 227.65 227.95 228.25 228.55 228.85 229.15 229.45 229.75 230.05 230.35 230.65 230.95 230.95 231.25 231.25 231.55 231.55 231.85 231.85 232.15 232.15 232.45 232.45 232.75 232.75 233.05 233.05 233.35 233.35 233.65 233.65 233.95 233.95 234.25 234.25 234.55 234.55 234.85 234.85 235.15 235.15 235.45 235.45 235.75 235.75 236.05 236.05 236.35 236.35 236.65 236.65 236.95 236.95 237.25 237.25 237.55 237.55 237.85 237.85 238.15 238.15 238.15 238.45 238.45 238.45 238.75 238.75 238.75 239.05 239.05 239.05 239.35 239.35 239.65 239.65 239.65 239.95 239.95 240.25 240.25 240.55 240.55 240.85 240.85 241.15 241.15 241.45 241.45 241.45 241.75 241.75 242.05 242.05 242.35 242.35 242.65 242.65 242.95 242.95 242.95 243.25 243.25 243.25 243.55 243.55 243.85 243.85 244.15 244.15 244.45 244.45 244.45 244.75 244.75 244.75 249.85 249.85 249.85 249.85 250.15 250.15 250.15 250.45 250.45 250.45 250.75 250.75 251.05 251.05 251.05 251.05 251.35 251.35 251.35 251.65 251.65 251.65 251.95 251.95 251.95 252.25 252.25 252.25 252.55 252.55 252.55 252.85 252.85 252.85 252.85 253.15 253.15 253.15 253.15 253.45 253.45 253.45 253.45 253.45 253.75 253.75 253.75 253.75 254.05 254.05 254.05 254.05 254.05 254.35 254.35 254.35 254.35 254.65 254.65 254.65 254.95 254.95 254.95 255.25 255.25 255.25 255.25 255.25 255.25 255.25 255.25 255.55 255.55 255.55 255.55 255.85 256.15 256.15 256.45 256.45 256.75 257.05 257.05 257.05 257.05 257.35 257.35 257.35 257.65 257.65 257.65 257.65 257.65 257.95 257.95 257.95 257.95 257.95 258.25 258.25 258.25 258.25 258.25 258.55 258.55 258.55 258.55 258.55 258.55 258.55 258.55 258.85 258.85 258.85 258.85 258.85 259.15 259.15 259.15 259.15 259.45 259.45 259.75 259.75 260.05 260.05 260.35 260.35 260.65 260.95 261.25 261.55 261.85 262.15 262.45 262.75 263.65 263.95 264.25 264.25 264.55 265.45 267.55 267.85 268.15 268.15 268.45 268.75 269.05 269.35 269.35 269.65 269.65 269.65 269.95 269.95 270.25 270.25 270.25 270.55 270.55 271.15 271.45 272.35 273.25 273.55 273.55 273.85 274.15 274.45 274.75 275.05 275.05 275.35 275.35 275.65 277.15 277.45 277.75 278.05 278.35 278.65 278.95 281.65 281.95 282.25 282.85 283.15 283.45 283.75 284.05 284.35 284.35 284.35 284.65 284.95 284.95 284.95 285.25 285.25 285.25 285.55 285.55 285.85 285.85 286.15 286.15 286.15 286.45 286.75 287.05 287.35 287.65 287.95 292.15 292.15 292.45 292.45 292.75 292.75 293.05 293.35 293.65 293.95 294.25 294.55 294.85 296.95 297.25 300.25 300.55 300.85 303.55 303.85 304.15 304.45 304.45 304.45 304.75 304.75 304.75 305.05 305.05 305.35 310.75 311.05 311.35 319.15 358.15 358.45 358.75
1,211,0.986616,1,78.9294 78.8841 78.8079 78.7768 78.7912 78.6903 78.5928 78.5469 78.4996 78.4462 78.3735 78.3261 78.2749 78.2266 78.1445 78.1101 78.0476 78.0061 77.911 77.8652 77.8045 77.7561 77.6932 77.6404 77.57 77.5229 77.4701 77.411 77.3404 77.2981 77.2223 77.1649 77.1102 77.0395 76.9882 76.9346 76.8625 76.8077 76.7632 76.7142 76.7267 76.6251 76.5469 76.4654 76.4016 76.3326 76.2749 76.2013 76.159 76.0889 76.0542 75.9603 75.9083 75.8501 75.7779 75.711 75.6649 75.5868 75.543 75.4604 75.4035 75.352 75.2862 75.216 75.1743 75.104 75.0528 74.9847 74.9253 74.8672 74.7961 74.7496 74.6895 74.6297 74.5719 74.4955 74.4477 74.3581 74.2845 74.1885 74.1035 73.9969 73.9448 73.9131 73.951 73.7976 73.5824 73.4885 73.4224 73.3232 73.2347 73.1545 73.0687 72.9732 72.9003 72.8002 72.7313 72.6537 72.6083 72.6046 72.4929 72.2895 72.2217 72.1342 72.0318 71.949 71.8489 71.7637 71.6894 71.5689 71.4855 71.3975 71.3392 71.2313 71.1553 71.0412 70.9553 70.8685 70.7667 70.6862 70.5993 70.5228 70.4029 70.311 70.2269 70.1225 70.0431 69.9084 69.8115 69.5868 69.6642 69.5933 69.4859 69.407 69.3156 69.2261 69.1298 69.0409 68.9466 68.8395 68.7763 68.6642 68.5855 68.4868 68.395 68.2925 68.2114 68.1212 68.0068 67.9205 67.8129 67.7287 67.6486 67.545 67.4374 67.3387 67.2467 67.1795 67.084 66.972 66.6983 66.6213 66.5902 66.6333 66.5496 66.4587 66.3989 66.2948 66.2043 66.1243 66.0436 65.9447 65.8681 65.7788 65.6978 65.5913 65.518 65.4033 65.344 65.2417 65.1493 65.0417 64.8659 64.6794 64.5813 64.5 64.3939 64.325 64.2028 64.1195 64.0168 63.9268 63.8448 63.7562 63.6456 63.5676 63.4535 63.371 63.2789 63.1827 63.0888 62.9769 62.9064 62.8152 62.715 62.6187 62.5195 62.4376 62.3434 62.2537 62.1444 62.0475 61.9522 61.866 61.7782 61.6705 61.5783 61.4813 61.3959 61.2819 61.1974 61.1004 61.0148 60.917 60.8193 60.7148 60.6115 60.535 60.4599 60.3343 60.2392 60.14 60.042 59.9368 59.8136 59.7487 59.6332 59.5308 59.4225 59.3269 59.2205 59.1321 ,171.85 172.15 172.45 172.75 173.05 173.35 173.65 173.95 174.25 174.55 174.85 175.15 175.45 175.75 176.05 176.35 176.65 176.95 177.25 177.55 177.85 178.15 178.45 178.75 179.05 179.35 179.65 179.95 180.25 180.55 180.85 181.15 181.45 181.75 182.05 182.35 182.65 182.95 183.25 183.55 183.85 184.15 184.45 184.75 185.05 185.35 185.65 185.95 186.25 186.55 186.85 187.15 187.45 187.75 188.05 188.35 188.65 188.95 189.25 189.55 189.85 190.15 190.45 190.75 191.05 191.35 191.65 191.95 192.25 192.55 192.85 193.15 193.45 193.75 194.05 194.35 194.65 194.95 195.25 195.55 195.85 196.15 196.45 196.75 197.05 197.35 197.65 197.95 198.25 198.55 198.85 199.15 199.45 199.75 200.05 200.35 200.65 200.95 201.25 201.55 201.85 202.15 202.45 202.75 203.05 203.35 203.65 203.95 204.25 204.55 204.85 205.15 205.45 205.75 206.05 206.35 206.65 206.95 207.25 207.55 207.85 208.15 208.45 208.75 209.05 209.35 209.65 209.95 210.25 210.55 210.85 211.15 211.45 211.75 212.05 212.35 212.65 212.95 213.25 213.55 213.85 214.15 214.45 214.75 215.05 215.35 215.65 215.95 216.25 216.55 216.85 217.15 217.45 217.75 218.05 218.35 218.65 218.95 219.25 219.55 219.85 220.15 220.45 220.75 221.05 221.35 221.65 221.95 222.25 222.55 222.85 223.15 223.45 223.75 224.05 224.35 224.65 224.95 225.25 225.55 225.85 226.15 226.75 227.35 227.65 227.95 228.25 228.55 228.85 229.15 229.45 229.75 230.05 230.35 230.65 230.95 231.25 231.55 231.85 232.15 232.45 232.75 233.05 233.35 233.65 233.95 234.25 234.55 234.85 235.15 235.45 235.75 236.05 236.35 236.65 236.95 237.25 237.55 237.85 238.15 238.45 238.75 239.05 239.35 239.65 239.95 240.25 240.55 240.85 241.15 241.45 241.75 242.05 242.35 242.65 242.95 243.25 243.55 243.85 244.15 244.45 244.75
0,11,0.749785,1,89.3266 89.2216 89.2015 88.3644 88.096 87.8394 88.4883 87.5032 88.378 87.36 88.1579 87.2664 88.0928 86.7154 87.9551 86.5632 87.7876 86.3574 87.6401 86.1404 87.4688 85.9549 87.4502 85.7401 87.3633 85.5122 87.2301 85.0221 85.5721 87.156 84.8071 85.4741 87.0899 84.5441 85.3599 87.043 84.2585 85.0656 86.9747 83.9034 84.7207 86.6619 83.7635 87.2243 84.6261 86.5205 83.4859 87.2304 84.5154 86.4047 83.2562 87.2468 84.3765 86.2632 82.8681 87.2349 84.2312 86.1374 82.7929 87.1875 84.1019 86.0143 82.6292 87.0754 84.2775 85.8549 82.2205 86.9875 84.1907 83.6448 85.7431 82.087 86.8955 83.9534 83.2563 85.762 82.1961 81.3046 86.6535 83.9791 84.8705 83.0876 85.5133 81.4053 86.8249 83.6246 82.9086 85.4384 80.0231 81.224 86.8023 83.4618 82.7755 85.343 80.231 81.0981 86.8709 83.2858 82.5357 85.2723 87.1843 80.4836 83.1202 82.3958 85.1902 87.1834 80.3094 82.989 82.253 85.115 87.2426 80.2369 82.8868 82.1419 85.0315 87.2275 79.6533 82.751 82.0053 84.8997 87.5565 79.4757 76.1486 82.4737 81.7283 80.6771 84.8215 87.6009 79.1788 75.797 82.312 81.6222 80.71 84.7488 87.6878 79.085 75.3339 82.1007 81.4427 84.1105 84.6622 78.7502 75.227 81.8977 81.2885 84.5987 78.5352 75.2815 81.6687 81.1444 84.5381 78.4154 75.3125 81.2319 84.4618 78.2137 81.121 84.3966 78.0222 81.1114 79.097 84.3072 77.6131 81.0464 78.9308 84.1922 77.262 80.9008 78.6611 79.9224 84.0837 77.0192 80.7469 78.7082 79.8942 84.0025 80.6049 83.9359 80.4816 83.865 80.4056 83.8183 80.3224 83.7876 80.2656 83.7877 80.2168 83.7817 80.2233 83.8072 80.1644 83.8253 80.0494 78.84 83.8258 79.8258 78.7824 76.0998 83.8009 79.5505 83.8358 79.2723 83.8797 82.5816 79.0262 83.8973 82.5904 78.787 83.889 78.4804 83.8334 78.2289 83.753 82.9571 77.8532 83.6418 77.7002 83.4958 83.3325 83.1374 82.8966 82.6042 76.416 71.3714 82.4093 76.3236 71.3353 81.9802 76.2507 71.1736 81.6542 70.5319 71.0748 76.2335 81.5508 70.4052 71.0216 70.1513 71.0155 69.3844 69.8099 71.0577 69.6344 71.1773 69.2867 71.3996 69.0415 71.8307 68.8328 72.4282 68.6164 72.567 68.3399 72.5839 68.0861 67.8218 67.5867 67.4424 67.3515 67.1831 67.0677 66.9658 66.8757 66.7816 66.7694 66.7397 80.2862 66.6749 80.3383 66.6068 66.4248 66.3129 53.9797 53.6947 53.4992 63.7741 53.4532 63.7115 53.4073 63.569 53.255 62.3125 63.4431 53.2334 62.1357 63.365 61.9672 63.295 61.7983 63.2634 69.8076 61.3668 63.2372 61.1601 66.0629 60.9652 60.7974 60.6822 60.62 60.5636 60.552 60.5209 60.4795 60.4714 55.6845 64.6416 55.8776 56.0963 64.9585 64.9425 64.564 60.1858 60.1393 61.4929 60.0237 61.224 59.9648 60.0509 60.0888 54.7592 54.7791 54.9297 55.1237 55.1338 64.049 64.232 64.317 32.8429 32.7489 27.9242 ,776.65 776.95 777.25 777.55 777.85 778.15 778.45 778.45 778.75 778.75 779.05 779.05 779.35 779.35 779.65 779.65 779.95 779.95 780.25 780.25 780.55 780.55 780.85 780.85 781.15 781.15 781.45 781.45 781.45 781.75 781.75 781.75 782.05 782.05 782.05 782.35 782.35 782.35 782.65 782.65 782.65 782.95 782.95 782.95 782.95 783.25 783.25 783.25 783.25 783.55 783.55 783.55 783.55 783.85 783.85 783.85 783.85 784.15 784.15 784.15 784.15 784.45 784.45 784.45 784.45 784.75 784.75 784.75 784.75 784.75 785.05 785.05 785.05 785.05 785.05 785.35 785.35 785.35 785.35 785.35 785.35 785.35 785.65 785.65 785.65 785.65 785.65 785.95 785.95 785.95 785.95 785.95 785.95 786.25 786.25 786.25 786.25 786.25 786.25 786.55 786.55 786.55 786.55 786.55 786.85 786.85 786.85 786.85 786.85 787.15 787.15 787.15 787.15 787.15 787.45 787.45 787.45 787.45 787.45 788.05 788.05 788.05 788.05 788.05 788.05 788.05 788.35 788.35 788.35 788.35 788.35 788.35 788.35 788.65 788.65 788.65 788.65 788.65 788.65 788.65 788.95 788.95 788.95 788.95 788.95 789.25 789.25 789.25 789.25 789.25 789.55 789.55 789.55 789.55 789.85 789.85 789.85 790.15 790.15 790.15 790.15 790.45 790.45 790.45 790.45 790.75 790.75 790.75 790.75 790.75 791.05 791.05 791.05 791.05 791.05 791.35 791.35 791.65 791.65 791.95 791.95 792.25 792.25 792.55 792.55 792.85 792.85 793.15 793.15 793.45 793.45 793.75 793.75 793.75 794.05 794.05 794.05 794.05 794.35 794.35 794.65 794.65 794.95 794.95 794.95 795.25 795.25 795.25 795.55 795.55 795.85 795.85 796.15 796.15 796.15 796.45 796.45 796.75 797.05 797.35 797.65 797.95 797.95 797.95 798.25 798.25 798.25 798.55 798.55 798.55 798.85 798.85 798.85 798.85 799.15 799.15 799.15 799.45 799.45 799.45 799.75 799.75 800.05 800.05 800.35 800.35 800.65 800.65 800.95 800.95 801.25 801.25 801.55 801.55 801.85 802.15 802.45 802.75 803.05 803.35 803.65 803.95 804.25 804.55 804.85 805.15 805.45 805.45 805.75 805.75 806.05 806.35 811.45 811.75 812.05 812.35 812.35 812.65 812.65 812.95 812.95 813.25 813.25 813.25 813.55 813.55 813.85 813.85 814.15 814.15 814.15 814.45 814.45 814.75 814.75 815.05 815.35 815.65 815.95 816.25 816.55 816.85 817.15 817.45 817.45 817.75 817.75 818.05 820.45 820.75 831.25 836.65 836.95 837.25 837.25 837.55 837.55 837.85 838.15 839.65 839.95 840.25 840.55 840.85 860.65 860.95 861.25 862.75 863.05 873.25
0,11,0.011178,1,89.2582 89.2929 89.431 ,771.85 772.15 772.45
0,11,0.128977,1,109.084 109.392 105.831 105.754 105.566 105.235 105.133 104.873 104.616 104.406 104.188 103.916 103.688 103.45 103.207 102.938 102.761 102.519 102.242 102.02 101.758 101.519 101.272 101.01 100.786 100.526 100.296 100.055 99.7992 99.585 99.3219 99.0789 98.7932 98.6195 98.4044 98.142 97.9161 97.6833 97.4617 97.2086 96.9869 96.7793 96.5258 96.3539 96.1201 95.8905 95.6599 95.4585 95.2372 94.9819 94.7694 94.4822 93.9849 93.6722 92.5296 93.4931 92.5348 93.4133 93.2336 93.0945 92.9771 92.84 92.6825 92.5391 92.1071 91.9357 91.7153 91.5384 91.1436 91.086 90.7809 90.538 90.3403 90.1156 89.9088 89.7034 89.4818 ,748.15 753.25 754.75 755.05 755.35 755.65 755.95 756.25 756.55 756.85 757.15 757.45 757.75 758.05 758.35 758.65 758.95 759.25 759.55 759.85 760.15 760.45 760.75 761.05 761.35 761.65 761.95 762.25 762.55 762.85 763.15 763.45 763.75 764.05 764.35 764.65 764.95 765.25 765.55 765.85 766.15 766.45 766.75 767.05 767.35 767.65 767.95 768.25 768.55 768.85 769.15 769.45 769.75 770.05 770.05 770.35 770.35 770.65 770.95 771.25 771.55 771.85 772.15 772.45 772.75 773.05 773.35 773.65 773.95 774.25 774.55 774.85 775.15 775.45 775.75 776.05 776.35
0,11,0.044712,1,88.9829 88.9201 89.0494 88.7946 88.7246 88.6789 88.6035 88.5333 88.4271 88.3196 88.249 88.2084 88.1629 88.1315 88.1437 88.1162 88.0493 87.9659 87.932 87.9029 87.8438 87.7246 87.6107 87.545 87.4753 87.4459 87.4128 ,778.45 778.75 779.05 779.35 779.65 779.95 780.25 780.55 780.85 781.15 781.45 781.75 782.05 782.35 782.65 782.95 783.25 783.55 783.85 784.15 784.45 784.75 785.05 785.35 785.65 785.95 786.25
